Datum,Zeit,W [cm]
1/24/1994,17:30:00,287
1/24/1994,17:45:00,288
1/24/1994,18:00:00,288
1/24/1994,18:15:00,289
1/24/1994,18:30:00,290
1/24/1994,18:45:00,291
1/24/1994,19:00:00,291
1/24/1994,19:15:00,292
1/24/1994,19:30:00,292
1/24/1994,19:45:00,293
1/24/1994,20:00:00,293
1/24/1994,20:15:00,294
1/24/1994,20:30:00,294
1/24/1994,20:45:00,294
1/24/1994,21:00:00,294
1/24/1994,21:15:00,295
1/24/1994,21:30:00,295
1/24/1994,21:45:00,295
1/24/1994,22:00:00,295
1/24/1994,22:15:00,296
1/24/1994,22:30:00,296
1/24/1994,22:45:00,296
1/24/1994,23:00:00,297
1/24/1994,23:15:00,297
1/24/1994,23:30:00,298
1/24/1994,23:45:00,298
1/25/1994,0:00:00,299
1/25/1994,0:15:00,300
1/25/1994,0:30:00,300
1/25/1994,0:45:00,302
1/25/1994,1:00:00,303
1/25/1994,1:15:00,304
1/25/1994,1:30:00,304
1/25/1994,1:45:00,305
1/25/1994,2:00:00,305
1/25/1994,2:15:00,306
1/25/1994,2:30:00,306
1/25/1994,2:45:00,307
1/25/1994,3:00:00,307
1/25/1994,3:15:00,308
1/25/1994,3:30:00,308
1/25/1994,3:45:00,308
1/25/1994,4:00:00,308
1/25/1994,4:15:00,308
1/25/1994,4:30:00,307
1/25/1994,4:45:00,307
1/25/1994,5:00:00,306
1/25/1994,5:15:00,305
1/25/1994,5:30:00,305
1/25/1994,5:45:00,304
1/25/1994,6:00:00,303
1/25/1994,6:15:00,303
1/25/1994,6:30:00,302
1/25/1994,6:45:00,301
1/25/1994,7:00:00,301
1/25/1994,7:15:00,300
1/25/1994,7:30:00,299
1/25/1994,7:45:00,298
1/25/1994,8:00:00,297
1/25/1994,8:15:00,296
1/25/1994,8:30:00,295
1/25/1994,8:45:00,295
1/25/1994,9:00:00,294
1/25/1994,9:15:00,294
1/25/1994,9:30:00,294
1/25/1994,9:45:00,294
1/25/1994,10:00:00,293
1/25/1994,10:15:00,293
1/25/1994,10:30:00,293
1/25/1994,10:45:00,293
1/25/1994,11:00:00,293
1/25/1994,11:15:00,294
1/25/1994,11:30:00,294
1/25/1994,11:45:00,295
1/25/1994,12:00:00,295
1/25/1994,12:15:00,295
1/25/1994,12:30:00,296
1/25/1994,12:45:00,296
1/25/1994,13:00:00,297
1/25/1994,13:15:00,298
1/25/1994,13:30:00,298
1/25/1994,13:45:00,299
1/25/1994,14:00:00,299
1/25/1994,14:15:00,300
1/25/1994,14:30:00,300
1/25/1994,14:45:00,301
1/25/1994,15:00:00,301
1/25/1994,15:15:00,302
1/25/1994,15:30:00,302
1/25/1994,15:45:00,302
1/25/1994,16:00:00,302
1/25/1994,16:15:00,303
1/25/1994,16:30:00,303
1/25/1994,16:45:00,303
1/25/1994,17:00:00,304
1/25/1994,17:15:00,304
1/25/1994,17:30:00,304
1/25/1994,17:45:00,304
1/25/1994,18:00:00,305
1/25/1994,18:15:00,305
1/25/1994,18:30:00,305
1/25/1994,18:45:00,305
1/25/1994,19:00:00,306
1/25/1994,19:15:00,306
1/25/1994,19:30:00,306
1/25/1994,19:45:00,307
1/25/1994,20:00:00,307
1/25/1994,20:15:00,308
1/25/1994,20:30:00,308
1/25/1994,20:45:00,309
1/25/1994,21:00:00,309
1/25/1994,21:15:00,310
1/25/1994,21:30:00,310
1/25/1994,21:45:00,311
1/25/1994,22:00:00,312
1/25/1994,22:15:00,313
1/25/1994,22:30:00,314
1/25/1994,22:45:00,314
1/25/1994,23:00:00,315
1/25/1994,23:15:00,316
1/25/1994,23:30:00,316
1/25/1994,23:45:00,316
1/26/1994,0:00:00,317
1/26/1994,0:15:00,318
1/26/1994,0:30:00,318
1/26/1994,0:45:00,318
1/26/1994,1:00:00,319
1/26/1994,1:15:00,319
1/26/1994,1:30:00,319
1/26/1994,1:45:00,320
1/26/1994,2:00:00,320
1/26/1994,2:15:00,320
1/26/1994,2:30:00,320
1/26/1994,2:45:00,321
1/26/1994,3:00:00,321
1/26/1994,3:15:00,321
1/26/1994,3:30:00,321
1/26/1994,3:45:00,321
1/26/1994,4:00:00,322
1/26/1994,4:15:00,322
1/26/1994,4:30:00,322
1/26/1994,4:45:00,323
1/26/1994,5:00:00,323
1/26/1994,5:15:00,324
1/26/1994,5:30:00,324
1/26/1994,5:45:00,325
1/26/1994,6:00:00,325
1/26/1994,6:15:00,325
1/26/1994,6:30:00,326
1/26/1994,6:45:00,327
1/26/1994,7:00:00,328
1/26/1994,7:15:00,328
1/26/1994,7:30:00,329
1/26/1994,7:45:00,330
1/26/1994,8:00:00,331
1/26/1994,8:15:00,332
1/26/1994,8:30:00,333
1/26/1994,8:45:00,334
1/26/1994,9:00:00,335
1/26/1994,9:15:00,336
1/26/1994,9:30:00,337
1/26/1994,9:45:00,337
1/26/1994,10:00:00,338
1/26/1994,10:15:00,338
1/26/1994,10:30:00,339
1/26/1994,10:45:00,339
1/26/1994,11:00:00,339
1/26/1994,11:15:00,340
1/26/1994,11:30:00,340
1/26/1994,11:45:00,341
1/26/1994,12:00:00,342
1/26/1994,12:15:00,342
1/26/1994,12:30:00,343
1/26/1994,12:45:00,344
1/26/1994,13:00:00,346
1/26/1994,13:15:00,347
1/26/1994,13:30:00,348
1/26/1994,13:45:00,350
1/26/1994,14:00:00,351
1/26/1994,14:15:00,352
1/26/1994,14:30:00,353
1/26/1994,14:45:00,355
1/26/1994,15:00:00,358
1/26/1994,15:15:00,359
1/26/1994,15:30:00,361
1/26/1994,15:45:00,363
1/26/1994,16:00:00,365
1/26/1994,16:15:00,366
1/26/1994,16:30:00,368
1/26/1994,16:45:00,369
1/26/1994,17:00:00,371
1/26/1994,17:15:00,372
1/26/1994,17:30:00,373
1/26/1994,17:45:00,373
1/26/1994,18:00:00,374
1/26/1994,18:15:00,374
1/26/1994,18:30:00,375
1/26/1994,18:45:00,376
1/26/1994,19:00:00,376
1/26/1994,19:15:00,377
1/26/1994,19:30:00,378
1/26/1994,19:45:00,379
1/26/1994,20:00:00,380
1/26/1994,20:15:00,381
1/26/1994,20:30:00,382
1/26/1994,20:45:00,383
1/26/1994,21:00:00,383
1/26/1994,21:15:00,384
1/26/1994,21:30:00,386
1/26/1994,21:45:00,387
1/26/1994,22:00:00,388
1/26/1994,22:15:00,389
1/26/1994,22:30:00,390
1/26/1994,22:45:00,391
1/26/1994,23:00:00,392
1/26/1994,23:15:00,393
1/26/1994,23:30:00,394
1/26/1994,23:45:00,395
1/27/1994,0:00:00,396
1/27/1994,0:15:00,397
1/27/1994,0:30:00,399
1/27/1994,0:45:00,400
1/27/1994,1:00:00,402
1/27/1994,1:15:00,402
1/27/1994,1:30:00,403
1/27/1994,1:45:00,404
1/27/1994,2:00:00,406
1/27/1994,2:15:00,407
1/27/1994,2:30:00,408
1/27/1994,2:45:00,409
1/27/1994,3:00:00,410
1/27/1994,3:15:00,412
1/27/1994,3:30:00,413
1/27/1994,3:45:00,414
1/27/1994,4:00:00,416
1/27/1994,4:15:00,417
1/27/1994,4:30:00,417
1/27/1994,4:45:00,419
1/27/1994,5:00:00,420
1/27/1994,5:15:00,421
1/27/1994,5:30:00,422
1/27/1994,5:45:00,423
1/27/1994,6:00:00,424
1/27/1994,6:15:00,425
1/27/1994,6:30:00,426
1/27/1994,6:45:00,427
1/27/1994,7:00:00,428
1/27/1994,7:15:00,430
1/27/1994,7:30:00,431
1/27/1994,7:45:00,432
1/27/1994,8:00:00,434
1/27/1994,8:15:00,435
1/27/1994,8:30:00,436
1/27/1994,8:45:00,437
1/27/1994,9:00:00,438
1/27/1994,9:15:00,439
1/27/1994,9:30:00,440
1/27/1994,9:45:00,441
1/27/1994,10:00:00,442
1/27/1994,10:15:00,443
1/27/1994,10:30:00,444
1/27/1994,10:45:00,445
1/27/1994,11:00:00,446
1/27/1994,11:15:00,447
1/27/1994,11:30:00,448
1/27/1994,11:45:00,449
1/27/1994,12:00:00,450
1/27/1994,12:15:00,451
1/27/1994,12:30:00,451
1/27/1994,12:45:00,452
1/27/1994,13:00:00,454
1/27/1994,13:15:00,454
1/27/1994,13:30:00,455
1/27/1994,13:45:00,456
1/27/1994,14:00:00,457
1/27/1994,14:15:00,458
1/27/1994,14:30:00,459
1/27/1994,14:45:00,460
1/27/1994,15:00:00,461
1/27/1994,15:15:00,462
1/27/1994,15:30:00,463
1/27/1994,15:45:00,464
1/27/1994,16:00:00,464
1/27/1994,16:15:00,465
1/27/1994,16:30:00,466
1/27/1994,16:45:00,467
1/27/1994,17:00:00,468
1/27/1994,17:15:00,469
1/27/1994,17:30:00,470
1/27/1994,17:45:00,471
1/27/1994,18:00:00,472
1/27/1994,18:15:00,473
1/27/1994,18:30:00,474
1/27/1994,18:45:00,475
1/27/1994,19:00:00,477
1/27/1994,19:15:00,478
1/27/1994,19:30:00,479
1/27/1994,19:45:00,480
1/27/1994,20:00:00,482
1/27/1994,20:15:00,483
1/27/1994,20:30:00,483
1/27/1994,20:45:00,484
1/27/1994,21:00:00,485
1/27/1994,21:15:00,486
1/27/1994,21:30:00,487
1/27/1994,21:45:00,488
1/27/1994,22:00:00,489
1/27/1994,22:15:00,490
1/27/1994,22:30:00,491
1/27/1994,22:45:00,492
1/27/1994,23:00:00,493
1/27/1994,23:15:00,493
1/27/1994,23:30:00,494
1/27/1994,23:45:00,495
1/28/1994,0:00:00,496
1/28/1994,0:15:00,497
1/28/1994,0:30:00,498
1/28/1994,0:45:00,499
1/28/1994,1:00:00,500
1/28/1994,1:15:00,501
1/28/1994,1:30:00,502
1/28/1994,1:45:00,502
1/28/1994,2:00:00,503
1/28/1994,2:15:00,503
1/28/1994,2:30:00,504
1/28/1994,2:45:00,504
1/28/1994,3:00:00,505
1/28/1994,3:15:00,506
1/28/1994,3:30:00,506
1/28/1994,3:45:00,507
1/28/1994,4:00:00,508
1/28/1994,4:15:00,508
1/28/1994,4:30:00,509
1/28/1994,4:45:00,509
1/28/1994,5:00:00,510
1/28/1994,5:15:00,511
1/28/1994,5:30:00,511
1/28/1994,5:45:00,512
1/28/1994,6:00:00,513
1/28/1994,6:15:00,513
1/28/1994,6:30:00,514
1/28/1994,6:45:00,514
1/28/1994,7:00:00,515
1/28/1994,7:15:00,516
1/28/1994,7:30:00,516
1/28/1994,7:45:00,517
1/28/1994,8:00:00,518
1/28/1994,8:15:00,518
1/28/1994,8:30:00,519
1/28/1994,8:45:00,520
1/28/1994,9:00:00,520
1/28/1994,9:15:00,521
1/28/1994,9:30:00,521
1/28/1994,9:45:00,522
1/28/1994,10:00:00,523
1/28/1994,10:15:00,524
1/28/1994,10:30:00,524
1/28/1994,10:45:00,525
1/28/1994,11:00:00,525
1/28/1994,11:15:00,526
1/28/1994,11:30:00,527
1/28/1994,11:45:00,529
1/28/1994,12:00:00,530
1/28/1994,12:15:00,530
1/28/1994,12:30:00,531
1/28/1994,12:45:00,531
1/28/1994,13:00:00,532
1/28/1994,13:15:00,532
1/28/1994,13:30:00,532
1/28/1994,13:45:00,532
1/28/1994,14:00:00,533
1/28/1994,14:15:00,535
1/28/1994,14:30:00,536
1/28/1994,14:45:00,536
1/28/1994,15:00:00,536
1/28/1994,15:15:00,537
1/28/1994,15:30:00,537
1/28/1994,15:45:00,538
1/28/1994,16:00:00,538
1/28/1994,16:15:00,539
1/28/1994,16:30:00,540
1/28/1994,16:45:00,541
1/28/1994,17:00:00,541
1/28/1994,17:15:00,541
1/28/1994,17:30:00,542
1/28/1994,17:45:00,542
1/28/1994,18:00:00,542
1/28/1994,18:15:00,543
1/28/1994,18:30:00,544
1/28/1994,18:45:00,545
1/28/1994,19:00:00,545
1/28/1994,19:15:00,546
1/28/1994,19:30:00,548
1/28/1994,19:45:00,549
1/28/1994,20:00:00,550
1/28/1994,20:15:00,551
1/28/1994,20:30:00,551
1/28/1994,20:45:00,552
1/28/1994,21:00:00,554
1/28/1994,21:15:00,555
1/28/1994,21:30:00,556
1/28/1994,21:45:00,556
1/28/1994,22:00:00,557
1/28/1994,22:15:00,558
1/28/1994,22:30:00,559
1/28/1994,22:45:00,559
1/28/1994,23:00:00,560
1/28/1994,23:15:00,560
1/28/1994,23:30:00,561
1/28/1994,23:45:00,562
1/29/1994,0:00:00,562
1/29/1994,0:15:00,561
1/29/1994,0:30:00,562
1/29/1994,0:45:00,562
1/29/1994,1:00:00,563
1/29/1994,1:15:00,563
1/29/1994,1:30:00,564
1/29/1994,1:45:00,564
1/29/1994,2:00:00,564
1/29/1994,2:15:00,565
1/29/1994,2:30:00,565
1/29/1994,2:45:00,566
1/29/1994,3:00:00,566
1/29/1994,3:15:00,567
1/29/1994,3:30:00,567
1/29/1994,3:45:00,568
1/29/1994,4:00:00,568
1/29/1994,4:15:00,568
1/29/1994,4:30:00,569
1/29/1994,4:45:00,569
1/29/1994,5:00:00,569
1/29/1994,5:15:00,569
1/29/1994,5:30:00,569
1/29/1994,5:45:00,569
1/29/1994,6:00:00,570
1/29/1994,6:15:00,570
1/29/1994,6:30:00,570
1/29/1994,6:45:00,570
1/29/1994,7:00:00,570
1/29/1994,7:15:00,570
1/29/1994,7:30:00,570
1/29/1994,7:45:00,571
1/29/1994,8:00:00,571
1/29/1994,8:15:00,571
1/29/1994,8:30:00,571
1/29/1994,8:45:00,571
1/29/1994,9:00:00,571
1/29/1994,9:15:00,571
1/29/1994,9:30:00,571
1/29/1994,9:45:00,571
1/29/1994,10:00:00,570
1/29/1994,10:15:00,570
1/29/1994,10:30:00,570
1/29/1994,10:45:00,569
1/29/1994,11:00:00,569
1/29/1994,11:15:00,568
1/29/1994,11:30:00,568
1/29/1994,11:45:00,566
1/29/1994,12:00:00,566
1/29/1994,12:15:00,566
1/29/1994,12:30:00,566
1/29/1994,12:45:00,564
1/29/1994,13:00:00,564
1/29/1994,13:15:00,564
1/29/1994,13:30:00,563
1/29/1994,13:45:00,563
1/29/1994,14:00:00,562
1/29/1994,14:15:00,562
1/29/1994,14:30:00,561
1/29/1994,14:45:00,561
1/29/1994,15:00:00,559
1/29/1994,15:15:00,559
1/29/1994,15:30:00,559
1/29/1994,15:45:00,559
1/29/1994,16:00:00,559
1/29/1994,16:15:00,559
1/29/1994,16:30:00,559
1/29/1994,16:45:00,559
1/29/1994,17:00:00,559
1/29/1994,17:15:00,558
1/29/1994,17:30:00,558
1/29/1994,17:45:00,558
1/29/1994,18:00:00,557
1/29/1994,18:15:00,557
1/29/1994,18:30:00,557
1/29/1994,18:45:00,557
1/29/1994,19:00:00,557
1/29/1994,19:15:00,557
1/29/1994,19:30:00,556
1/29/1994,19:45:00,556
1/29/1994,20:00:00,556
1/29/1994,20:15:00,556
1/29/1994,20:30:00,556
1/29/1994,20:45:00,556
1/29/1994,21:00:00,556
1/29/1994,21:15:00,556
1/29/1994,21:30:00,556
1/29/1994,21:45:00,555
1/29/1994,22:00:00,555
1/29/1994,22:15:00,555
1/29/1994,22:30:00,555
1/29/1994,22:45:00,555
1/29/1994,23:00:00,554
1/29/1994,23:15:00,554
1/29/1994,23:30:00,552
1/29/1994,23:45:00,552
1/30/1994,0:00:00,552
1/30/1994,0:15:00,548
1/30/1994,0:30:00,548
1/30/1994,0:45:00,548
1/30/1994,1:00:00,548
1/30/1994,1:15:00,548
1/30/1994,1:30:00,548
1/30/1994,1:45:00,548
1/30/1994,2:00:00,548
1/30/1994,2:15:00,548
1/30/1994,2:30:00,548
1/30/1994,2:45:00,548
1/30/1994,3:00:00,548
1/30/1994,3:15:00,548
1/30/1994,3:30:00,548
1/30/1994,3:45:00,548
1/30/1994,4:00:00,548
1/30/1994,4:15:00,548
1/30/1994,4:30:00,548
1/30/1994,4:45:00,548
1/30/1994,5:00:00,548
1/30/1994,5:15:00,548
1/30/1994,5:30:00,548
1/30/1994,5:45:00,548
1/30/1994,6:00:00,548
1/30/1994,6:15:00,548
1/30/1994,6:30:00,548
1/30/1994,6:45:00,548
1/30/1994,7:00:00,548
1/30/1994,7:15:00,548
1/30/1994,7:30:00,547
1/30/1994,7:45:00,547
1/30/1994,8:00:00,547
1/30/1994,8:15:00,547
1/30/1994,8:30:00,547
1/30/1994,8:45:00,546
1/30/1994,9:00:00,546
1/30/1994,9:15:00,546
1/30/1994,9:30:00,546
1/30/1994,9:45:00,546
1/30/1994,10:00:00,546
1/30/1994,10:15:00,546
1/30/1994,10:30:00,545
1/30/1994,10:45:00,545
1/30/1994,11:00:00,544
1/30/1994,11:15:00,544
1/30/1994,11:30:00,543
1/30/1994,11:45:00,543
1/30/1994,12:00:00,543
1/30/1994,12:15:00,543
1/30/1994,12:30:00,543
1/30/1994,12:45:00,543
1/30/1994,13:00:00,543
1/30/1994,13:15:00,543
1/30/1994,13:30:00,543
1/30/1994,13:45:00,542
1/30/1994,14:00:00,542
1/30/1994,14:15:00,541
1/30/1994,14:30:00,541
1/30/1994,14:45:00,541
1/30/1994,15:00:00,541
1/30/1994,15:15:00,541
1/30/1994,15:30:00,540
1/30/1994,15:45:00,540
1/30/1994,16:00:00,539
1/30/1994,16:15:00,539
1/30/1994,16:30:00,537
1/30/1994,16:45:00,535
1/30/1994,17:00:00,535
1/30/1994,17:15:00,533
1/30/1994,17:30:00,533
1/30/1994,17:45:00,532
1/30/1994,18:00:00,532
1/30/1994,18:15:00,532
1/30/1994,18:30:00,531
1/30/1994,18:45:00,531
1/30/1994,19:00:00,531
1/30/1994,19:15:00,531
1/30/1994,19:30:00,529
1/30/1994,19:45:00,529
1/30/1994,20:00:00,527
1/30/1994,20:15:00,527
1/30/1994,20:30:00,526
1/30/1994,20:45:00,526
1/30/1994,21:00:00,526
1/30/1994,21:15:00,526
1/30/1994,21:30:00,526
1/30/1994,21:45:00,525
1/30/1994,22:00:00,525
1/30/1994,22:15:00,523
1/30/1994,22:30:00,523
1/30/1994,22:45:00,522
1/30/1994,23:00:00,522
1/30/1994,23:15:00,520
1/30/1994,23:30:00,520
1/30/1994,23:45:00,518
1/31/1994,0:00:00,518
1/31/1994,0:15:00,513
1/31/1994,0:30:00,513
1/31/1994,0:45:00,512
1/31/1994,1:00:00,512
1/31/1994,1:15:00,512
1/31/1994,1:30:00,510
1/31/1994,1:45:00,510
1/31/1994,2:00:00,509
1/31/1994,2:15:00,509
1/31/1994,2:30:00,508
1/31/1994,2:45:00,508
1/31/1994,3:00:00,508
1/31/1994,3:15:00,508
1/31/1994,3:30:00,507
1/31/1994,3:45:00,507
1/31/1994,4:00:00,507
1/31/1994,4:15:00,506
1/31/1994,4:30:00,504
1/31/1994,4:45:00,504
1/31/1994,5:00:00,502
1/31/1994,5:15:00,502
1/31/1994,5:30:00,502
1/31/1994,5:45:00,502
1/31/1994,6:00:00,501
1/31/1994,6:15:00,501
1/31/1994,6:30:00,501
1/31/1994,6:45:00,501
1/31/1994,7:00:00,501
1/31/1994,7:15:00,500
1/31/1994,7:30:00,498
1/31/1994,7:45:00,498
1/31/1994,8:00:00,496
1/31/1994,8:15:00,496
1/31/1994,8:30:00,494
1/31/1994,8:45:00,494
1/31/1994,9:00:00,494
1/31/1994,9:15:00,494
1/31/1994,9:30:00,494
1/31/1994,9:45:00,494
1/31/1994,10:00:00,492
1/31/1994,10:15:00,492
1/31/1994,10:30:00,492
1/31/1994,10:45:00,491
1/31/1994,11:00:00,491
1/31/1994,11:15:00,490
1/31/1994,11:30:00,490
1/31/1994,11:45:00,490
1/31/1994,12:00:00,490
1/31/1994,12:15:00,489
1/31/1994,12:30:00,489
1/31/1994,12:45:00,489
1/31/1994,13:00:00,489
1/31/1994,13:15:00,489
1/31/1994,13:30:00,488
1/31/1994,13:45:00,488
1/31/1994,14:00:00,486
1/31/1994,14:15:00,486
1/31/1994,14:30:00,486
1/31/1994,14:45:00,486
1/31/1994,15:00:00,486
1/31/1994,15:15:00,486
1/31/1994,15:30:00,485
1/31/1994,15:45:00,485
1/31/1994,16:00:00,485
1/31/1994,16:15:00,484
1/31/1994,16:30:00,484
1/31/1994,16:45:00,484
1/31/1994,17:00:00,484
1/31/1994,17:15:00,484
1/31/1994,17:30:00,484
1/31/1994,17:45:00,482
1/31/1994,18:00:00,482
1/31/1994,18:15:00,482
1/31/1994,18:30:00,481
1/31/1994,18:45:00,481
1/31/1994,19:00:00,480
1/31/1994,19:15:00,480
1/31/1994,19:30:00,480
1/31/1994,19:45:00,480
1/31/1994,20:00:00,480
1/31/1994,20:15:00,480
1/31/1994,20:30:00,480
1/31/1994,20:45:00,479
1/31/1994,21:00:00,479
1/31/1994,21:15:00,479
1/31/1994,21:30:00,479
1/31/1994,21:45:00,479
1/31/1994,22:00:00,479
1/31/1994,22:15:00,479
1/31/1994,22:30:00,478
1/31/1994,22:45:00,478
1/31/1994,23:00:00,478
1/31/1994,23:15:00,478
1/31/1994,23:30:00,478
1/31/1994,23:45:00,478
2/1/1994,0:00:00,477
2/1/1994,0:15:00,472
2/1/1994,0:30:00,472
2/1/1994,0:45:00,472
2/1/1994,1:00:00,472
2/1/1994,1:15:00,472
2/1/1994,1:30:00,472
2/1/1994,1:45:00,472
2/1/1994,2:00:00,471
2/1/1994,2:15:00,471
2/1/1994,2:30:00,471
2/1/1994,2:45:00,471
2/1/1994,3:00:00,471
2/1/1994,3:15:00,471
2/1/1994,3:30:00,471
2/1/1994,3:45:00,470
2/1/1994,4:00:00,470
2/1/1994,4:15:00,469
2/1/1994,4:30:00,468
2/1/1994,4:45:00,468
2/1/1994,5:00:00,467
2/1/1994,5:15:00,467
2/1/1994,5:30:00,466
2/1/1994,5:45:00,465
2/1/1994,6:00:00,465
2/1/1994,6:15:00,465
2/1/1994,6:30:00,465
2/1/1994,6:45:00,465
2/1/1994,7:00:00,464
2/1/1994,7:15:00,464
2/1/1994,7:30:00,464
2/1/1994,7:45:00,463
2/1/1994,8:00:00,463
2/1/1994,8:15:00,463
2/1/1994,8:30:00,462
2/1/1994,8:45:00,461
2/1/1994,9:00:00,461
2/1/1994,9:15:00,461
2/1/1994,9:30:00,461
2/1/1994,9:45:00,461
2/1/1994,10:00:00,461
2/1/1994,10:15:00,461
2/1/1994,10:30:00,460
2/1/1994,10:45:00,458
2/1/1994,11:00:00,458
2/1/1994,11:15:00,458
2/1/1994,11:30:00,458
2/1/1994,11:45:00,458
2/1/1994,12:00:00,457
2/1/1994,12:15:00,463
2/1/1994,12:30:00,457
2/1/1994,12:45:00,455
2/1/1994,13:00:00,455
2/1/1994,13:15:00,455
2/1/1994,13:30:00,454
2/1/1994,13:45:00,454
2/1/1994,14:00:00,454
2/1/1994,14:15:00,453
2/1/1994,14:30:00,453
2/1/1994,14:45:00,452
2/1/1994,15:00:00,452
2/1/1994,15:15:00,452
2/1/1994,15:30:00,451
2/1/1994,15:45:00,450
2/1/1994,16:00:00,450
2/1/1994,16:15:00,449
2/1/1994,16:30:00,446
2/1/1994,16:45:00,446
2/1/1994,17:00:00,446
2/1/1994,17:15:00,446
2/1/1994,17:30:00,445
2/1/1994,17:45:00,445
2/1/1994,18:00:00,445
2/1/1994,18:15:00,445
2/1/1994,18:30:00,445
2/1/1994,18:45:00,445
2/1/1994,19:00:00,445
2/1/1994,19:15:00,445
2/1/1994,19:30:00,442
2/1/1994,19:45:00,442
2/1/1994,20:00:00,442
2/1/1994,20:15:00,442
2/1/1994,20:30:00,442
2/1/1994,20:45:00,442
2/1/1994,21:00:00,442
2/1/1994,21:15:00,442
2/1/1994,21:30:00,442
2/1/1994,21:45:00,442
2/1/1994,22:00:00,442
2/1/1994,22:15:00,441
2/1/1994,22:30:00,441
2/1/1994,22:45:00,440
2/1/1994,23:00:00,440
2/1/1994,23:15:00,439
2/1/1994,23:30:00,439
2/1/1994,23:45:00,438
2/2/1994,0:00:00,437
2/2/1994,0:15:00,437
2/2/1994,0:30:00,436
2/2/1994,0:45:00,435
2/2/1994,1:00:00,435
2/2/1994,1:15:00,435
2/2/1994,1:30:00,434
2/2/1994,1:45:00,434
2/2/1994,2:00:00,433
2/2/1994,2:15:00,432
2/2/1994,2:30:00,432
2/2/1994,2:45:00,431
2/2/1994,3:00:00,431
2/2/1994,3:15:00,430
2/2/1994,3:30:00,430
2/2/1994,3:45:00,429
2/2/1994,4:00:00,429
2/2/1994,4:15:00,428
2/2/1994,4:30:00,428
2/2/1994,4:45:00,428
2/2/1994,5:00:00,428
2/2/1994,5:15:00,427
2/2/1994,5:30:00,425
2/2/1994,5:45:00,425
2/2/1994,6:00:00,424
2/2/1994,6:15:00,424
2/2/1994,6:30:00,423
2/2/1994,6:45:00,422
2/2/1994,7:00:00,422
2/2/1994,7:15:00,422
2/2/1994,7:30:00,422
2/2/1994,7:45:00,422
2/2/1994,8:00:00,423
2/2/1994,8:15:00,423
2/2/1994,8:30:00,423
2/2/1994,8:45:00,423
2/2/1994,9:00:00,422
2/2/1994,9:15:00,423
2/2/1994,9:30:00,425
2/2/1994,9:45:00,425
2/2/1994,10:00:00,425
2/2/1994,10:15:00,425
2/2/1994,10:30:00,425
2/2/1994,10:45:00,425
2/2/1994,11:00:00,422
2/2/1994,11:15:00,422
2/2/1994,11:30:00,422
2/2/1994,11:45:00,422
2/2/1994,12:00:00,422
2/2/1994,12:15:00,422
2/2/1994,12:30:00,422
2/2/1994,12:45:00,422
2/2/1994,13:00:00,421
2/2/1994,13:15:00,421
2/2/1994,13:30:00,421
2/2/1994,13:45:00,420
2/2/1994,14:00:00,420
2/2/1994,14:15:00,420
2/2/1994,14:30:00,420
2/2/1994,14:45:00,418
2/2/1994,15:00:00,418
2/2/1994,15:15:00,418
2/2/1994,15:30:00,417
2/2/1994,15:45:00,417
2/2/1994,16:00:00,416
2/2/1994,16:15:00,416
2/2/1994,16:30:00,415
2/2/1994,16:45:00,414
2/2/1994,17:00:00,414
2/2/1994,17:15:00,414
2/2/1994,17:30:00,413
2/2/1994,17:45:00,413
2/2/1994,18:00:00,413
2/2/1994,18:15:00,411
2/2/1994,18:30:00,411
2/2/1994,18:45:00,411
2/2/1994,19:00:00,411
2/2/1994,19:15:00,411
2/2/1994,19:30:00,411
2/2/1994,19:45:00,410
2/2/1994,20:00:00,410
2/2/1994,20:15:00,410
2/2/1994,20:30:00,410
2/2/1994,20:45:00,410
2/2/1994,21:00:00,410
2/2/1994,21:15:00,410
2/2/1994,21:30:00,410
2/2/1994,21:45:00,409
2/2/1994,22:00:00,409
2/2/1994,22:15:00,409
2/2/1994,22:30:00,409
2/2/1994,22:45:00,408
2/2/1994,23:00:00,408
2/2/1994,23:15:00,408
2/2/1994,23:30:00,408
2/2/1994,23:45:00,408
2/3/1994,0:00:00,406
2/3/1994,0:15:00,405
2/3/1994,0:30:00,405
2/3/1994,0:45:00,405
2/3/1994,1:00:00,405
2/3/1994,1:15:00,404
2/3/1994,1:30:00,404
2/3/1994,1:45:00,404
2/3/1994,2:00:00,403
2/3/1994,2:15:00,403
2/3/1994,2:30:00,403
2/3/1994,2:45:00,403
2/3/1994,3:00:00,402
2/3/1994,3:15:00,402
2/3/1994,3:30:00,401
2/3/1994,3:45:00,401
2/3/1994,4:00:00,401
2/3/1994,4:15:00,401
2/3/1994,4:30:00,401
2/3/1994,4:45:00,400
2/3/1994,5:00:00,399
2/3/1994,5:15:00,399
2/3/1994,5:30:00,399
2/3/1994,5:45:00,398
2/3/1994,6:00:00,397
2/3/1994,6:15:00,397
2/3/1994,6:30:00,397
2/3/1994,6:45:00,394
2/3/1994,7:00:00,395
2/3/1994,7:15:00,395
2/3/1994,7:30:00,395
2/3/1994,7:45:00,395
2/3/1994,8:00:00,395
2/3/1994,8:15:00,395
2/3/1994,8:30:00,395
2/3/1994,8:45:00,395
2/3/1994,9:00:00,393
2/3/1994,9:15:00,393
2/3/1994,9:30:00,395
2/3/1994,9:45:00,395
2/3/1994,10:00:00,397
2/3/1994,10:15:00,397
